0	35	20	28	1	52	26	31	55	5	21	
1	46	30	32	0	14	48	15	39	9	17	
2	24	16	10	12	42	47	35	46	15	38	
3	30	23	54	36	51	57	35	58	40	48	
4	58	23	12	31	29	46	27	44	41	33	
5	9	41	56	17	42	31	18	25	49	14	
6	8	19	2	35	39	53	13	59	22	33	
7	27	59	9	32	21	20	40	48	42	51	
8	26	17	44	57	23	18	47	3	28	32	
9	10	51	25	16	42	48	46	11	22	27	
10	29	39	21	53	42	15	11	22	18	43	
11	5	16	27	12	2	10	3	40	39	4	
12	52	46	26	33	24	50	28	38	17	10	
13	58	34	6	5	22	56	57	35	51	46	
14	38	41	5	45	47	2	12	32	11	40	
15	40	4	44	32	23	7	51	25	3	18	
16	39	40	26	31	9	6	55	11	8	53	
17	39	4	41	57	51	43	37	8	35	9	
18	17	48	8	30	26	46	2	56	29	34	
19	1	55	33	8	28	30	16	10	57	56	
20	24	41	9	3	18	56	23	5	6	2	
21	50	33	14	20	16	2	15	45	26	30	
22	19	10	53	44	13	15	50	54	59	49	
23	35	31	19	21	54	18	59	25	43	44	
24	55	38	27	12	5	33	42	43	51	9	
25	47	59	46	32	36	54	58	50	10	21	
26	40	59	7	56	39	6	12	27	3	33	
27	13	3	46	36	18	33	44	26	6	0	
28	47	19	27	50	40	32	35	45	25	13	
29	36	55	20	38	12	13	59	9	44	31	
30	11	57	0	16	28	15	10	59	52	41	
31	38	3	20	9	55	24	12	43	14	23	
32	25	9	36	6	55	37	8	41	39	50	
33	10	53	18	27	47	34	57	50	8	30	
34	28	3	30	52	17	23	10	48	42	44	
35	49	25	38	4	31	43	51	13	53	22	
36	17	21	0	12	45	55	13	44	54	28	
37	14	48	57	47	23	46	4	32	25	17	
38	14	18	48	52	36	17	24	19	12	40	
39	35	53	40	27	36	12	11	51	28	20	
40	30	55	6	49	41	51	13	56	46	0	
41	31	29	12	53	23	14	17	2	16	18	
42	12	6	0	3	43	24	4	8	37	10	
43	32	1	25	48	3	6	44	18	11	21	
44	46	9	20	14	17	29	35	51	28	10	
45	49	15	29	18	36	39	59	51	9	4	
46	42	27	55	43	23	4	31	38	48	30	
47	22	58	40	53	28	19	6	32	3	43	
48	55	57	30	47	3	1	50	5	2	13	
49	22	9	38	14	15	55	32	54	53	17	
50	8	45	44	30	17	58	56	11	54	29	
51	21	8	22	53	9	32	45	12	38	14	
52	12	37	46	49	42	35	59	51	28	7	
53	19	50	9	36	54	27	4	51	46	10	
54	44	30	55	58	39	1	45	18	0	52	
55	6	42	45	27	38	41	2	11	51	18	
56	21	48	59	4	17	52	0	13	47	8	
57	10	5	7	31	14	49	9	38	6	44	
58	29	43	6	16	56	32	17	7	37	49	
59	28	39	19	34	1	29	7	2	27	9	
