0	9	7	109	55	62	67	107	113	3	39	5	11	
1	76	15	51	118	46	66	26	114	37	16	104	78	
2	33	77	63	78	67	64	24	14	49	118	51	115	
3	61	37	4	100	115	22	79	53	26	1	60	46	
4	11	19	55	73	7	32	47	9	13	113	41	15	
5	55	26	102	110	92	113	65	76	60	12	106	57	
6	17	114	102	104	92	8	15	66	13	24	56	65	
7	80	54	9	55	105	103	98	16	47	70	89	28	
8	48	17	30	99	37	3	101	42	24	28	117	115	
9	118	94	37	59	89	39	84	29	41	81	63	0	
10	110	46	92	3	21	79	35	104	13	20	97	1	
11	108	61	99	57	112	81	95	31	68	91	47	106	
12	70	8	65	74	2	86	72	4	97	16	19	15	
13	18	17	117	110	92	119	70	65	105	19	83	87	
14	20	113	77	72	3	5	36	116	39	60	23	108	
15	59	76	98	45	72	75	57	17	20	80	9	3	
16	107	71	100	74	28	115	36	77	66	110	53	20	
17	8	108	82	70	63	97	41	110	37	66	68	39	
18	112	82	21	96	50	102	113	89	106	80	27	76	
19	54	31	35	106	6	34	118	75	26	10	30	117	
20	56	2	99	24	63	74	69	21	70	19	40	39	
21	59	75	1	49	77	44	97	84	105	56	35	87	
22	16	83	24	86	25	57	106	95	107	94	41	109	
23	42	116	47	84	53	63	1	51	75	36	99	69	
24	5	42	53	57	0	41	9	30	2	92	32	67	
25	66	99	62	102	21	93	107	4	55	20	91	81	
26	103	1	80	0	14	33	71	60	32	41	51	85	
27	50	100	89	22	31	17	102	11	40	43	51	75	
28	13	19	92	66	53	93	97	1	34	9	25	114	
29	25	48	86	107	46	108	82	64	35	37	95	11	
30	18	10	2	3	89	47	64	72	54	111	67	50	
31	47	72	118	9	52	2	104	105	50	109	100	46	
32	31	40	12	44	55	103	85	117	74	9	64	59	
33	76	113	23	20	53	18	32	6	31	69	56	106	
34	23	109	84	104	87	85	113	9	74	8	31	56	
35	1	62	114	33	95	26	38	105	27	11	15	24	
36	58	33	105	3	51	62	81	23	24	102	89	98	
37	34	108	69	17	44	104	95	118	73	1	91	32	
38	32	71	83	59	4	53	94	100	15	77	103	58	
39	76	106	33	75	23	43	119	35	118	117	83	86	
40	22	71	96	99	66	38	51	24	39	48	35	3	
41	64	72	112	117	1	76	19	88	33	84	26	5	
42	52	102	94	114	86	22	109	106	12	56	82	34	
43	9	20	49	100	70	98	45	17	46	110	77	107	
44	1	45	31	41	71	35	15	96	112	68	93	57	
45	44	74	86	39	11	28	54	78	3	81	72	50	
46	33	17	54	37	103	47	4	31	78	77	41	60	
47	76	72	4	54	39	55	12	97	49	36	100	5	
48	31	79	43	1	106	72	18	97	71	24	26	50	
49	10	4	101	9	12	69	91	81	0	115	89	11	
50	72	3	85	99	61	94	12	56	23	44	24	36	
51	89	9	100	69	17	119	18	4	111	68	40	84	
52	36	86	109	117	116	76	114	25	31	6	119	46	
53	76	112	3	94	7	59	33	51	21	84	79	69	
54	105	48	99	10	73	117	62	116	71	104	97	75	
55	25	72	3	1	43	115	94	10	9	102	119	98	
56	54	22	46	50	27	61	83	30	85	16	116	3	
57	94	71	61	79	66	36	89	28	32	4	67	90	
58	74	2	36	111	105	78	75	31	116	50	9	48	
59	96	114	23	72	90	20	40	17	22	103	36	0	
60	53	93	5	56	3	108	40	95	67	39	36	46	
61	29	79	76	36	39	24	43	3	16	35	18	64	
62	93	52	86	23	43	84	31	107	65	24	61	101	
63	85	97	58	22	72	75	33	54	5	10	80	46	
64	50	55	113	104	114	106	93	9	25	38	51	103	
65	53	115	34	74	69	38	48	51	113	70	116	55	
66	13	87	62	46	10	61	44	78	68	115	63	30	
67	114	2	44	73	115	118	61	38	82	108	49	39	
68	99	9	114	66	6	37	61	101	108	112	72	45	
69	119	115	39	96	7	66	95	104	58	16	14	59	
70	76	116	34	58	15	90	42	47	61	106	3	27	
71	60	75	110	111	67	106	16	30	84	95	87	0	
72	109	42	74	62	43	9	110	85	23	20	47	2	
73	16	5	97	40	34	90	103	55	109	69	108	118	
74	24	55	8	102	29	16	12	32	98	85	116	36	
75	72	62	89	99	20	26	69	18	6	94	8	54	
76	12	72	66	93	77	97	82	28	89	104	59	88	
77	22	8	105	98	24	90	102	72	81	47	18	106	
78	14	75	94	23	119	115	44	18	22	83	32	101	
79	27	31	58	3	88	85	16	70	101	57	52	15	
80	113	81	108	22	42	97	8	19	84	82	112	74	
81	43	52	40	119	108	114	98	96	33	46	109	76	
82	52	32	109	92	6	102	100	23	49	93	65	45	
83	82	55	38	78	75	21	86	108	31	102	70	80	
84	97	76	31	62	16	29	102	56	110	99	119	8	
