0	102	49	53	110	66	52	119	40	85	30	61	69	
1	67	87	16	21	84	71	27	72	48	0	57	60	
2	42	98	113	51	26	119	68	25	79	105	1	21	
3	85	56	110	78	35	88	49	104	48	74	23	86	
4	0	58	118	34	41	49	86	83	91	36	62	38	
5	87	29	84	89	78	73	28	12	110	65	37	1	
6	17	44	103	69	14	93	98	63	28	41	84	104	
7	108	12	41	28	23	92	112	32	102	91	52	58	
8	112	71	68	77	63	109	105	14	106	48	61	84	
9	111	7	55	106	60	14	51	66	0	88	102	86	
10	35	40	73	5	27	113	115	28	88	17	68	43	
11	117	23	66	26	64	107	7	24	15	73	83	99	
12	82	37	85	90	97	71	102	88	31	2	61	78	
13	51	0	84	15	87	67	5	61	117	26	63	54	
14	74	102	61	15	68	58	118	88	55	17	1	109	
15	93	4	1	28	103	32	70	14	49	40	57	108	
16	88	89	27	37	41	102	13	68	34	31	32	33	
17	67	15	96	49	11	81	71	66	3	14	104	0	
18	1	80	34	3	109	115	119	10	95	89	108	65	
19	11	31	48	51	53	111	97	78	87	85	10	52	
20	70	2	52	3	23	33	75	99	81	66	73	80	
21	35	80	12	88	89	85	1	31	0	78	56	34	
22	54	113	37	4	63	77	73	38	20	60	99	9	
23	92	94	70	63	62	98	36	10	30	3	81	101	
24	51	15	41	82	81	117	100	44	50	85	0	119	
25	82	93	48	36	35	40	37	17	62	65	98	80	
26	83	57	12	39	3	85	81	104	84	116	80	101	
27	80	98	112	19	50	95	79	59	68	54	8	0	
28	67	1	63	45	20	103	26	54	83	22	50	18	
29	106	90	8	105	104	53	70	111	10	12	57	9	
30	1	38	57	24	92	43	117	60	103	2	25	58	
31	20	67	57	105	82	38	90	27	92	103	61	114	
32	53	50	99	28	49	35	18	54	3	102	67	98	
33	72	35	1	18	66	119	67	36	113	65	8	17	
34	5	99	84	52	104	25	45	16	98	92	97	55	
35	75	84	23	54	56	29	73	13	74	61	15	43	
36	27	37	72	113	42	95	5	94	17	23	14	75	
37	101	92	113	48	93	24	47	87	31	107	30	112	
38	110	75	115	83	28	67	76	99	52	50	65	37	
39	23	110	16	42	92	55	111	91	101	83	81	47	
40	112	116	50	85	46	21	55	12	82	101	77	28	
41	52	35	44	100	22	91	69	38	46	15	42	119	
42	94	26	110	51	48	41	69	9	12	10	81	98	
43	28	64	1	83	69	68	82	60	17	97	104	49	
44	40	11	53	36	19	52	6	63	48	28	115	35	
45	33	99	106	29	35	71	38	39	22	43	28	26	
46	34	83	30	109	43	110	10	80	7	118	51	99	
47	99	23	97	93	94	50	33	68	113	106	72	64	
48	103	44	27	87	83	35	119	45	109	43	59	74	
49	101	47	83	59	90	71	22	12	77	64	46	95	
50	83	87	31	85	72	23	68	20	82	57	70	86	
51	30	23	38	15	60	66	72	55	50	44	104	107	
52	97	110	109	8	11	114	83	69	55	54	19	56	
53	20	78	3	64	47	83	65	112	37	91	42	24	
54	60	118	91	29	82	32	116	12	6	3	17	80	
55	106	23	66	12	97	107	1	50	47	119	109	94	
56	38	83	77	47	29	21	32	3	31	30	28	88	
57	23	116	49	15	81	118	64	41	61	58	11	115	
58	56	66	55	21	5	94	111	105	3	76	51	31	
59	115	83	53	15	89	31	101	35	103	61	18	75	
60	90	20	59	46	4	9	111	84	104	34	107	103	
61	117	47	72	10	43	46	93	83	77	39	94	3	
62	3	72	0	76	64	68	27	47	17	45	63	5	
63	72	75	70	112	74	37	17	35	101	79	93	29	
64	15	87	35	79	78	102	44	85	72	80	55	37	
65	72	102	77	67	94	46	71	80	55	43	28	6	
66	96	111	34	35	11	85	43	39	68	3	1	58	
67	51	115	52	105	93	44	104	39	107	81	16	29	
68	85	62	66	56	20	26	72	75	88	97	38	78	
69	73	65	36	114	3	118	80	53	115	51	113	57	
70	98	13	71	25	8	106	113	43	51	107	39	4	
71	119	94	98	88	80	87	104	41	118	15	44	75	
72	64	93	30	77	55	34	94	33	104	97	67	57	
73	65	86	89	9	81	45	95	75	53	97	0	11	
74	15	1	48	26	39	61	18	72	19	82	73	41	
