0	54	50	89	47	10	16	57	96	12	45	78	58	
1	83	11	16	90	87	55	93	61	63	21	107	96	
2	61	28	95	39	72	42	109	86	52	63	3	24	
3	24	38	31	69	23	40	71	17	93	44	39	83	
4	42	119	29	64	118	65	115	86	57	31	35	103	
5	46	59	50	94	32	119	40	35	26	93	4	10	
6	73	10	105	5	38	91	22	92	9	79	61	55	
7	46	119	97	45	101	35	26	76	91	110	95	70	
8	86	82	51	54	14	0	88	4	21	34	102	65	
9	79	92	41	22	46	15	47	67	88	52	56	14	
10	94	36	0	82	78	80	106	118	19	29	93	64	
11	19	10	27	33	66	37	47	78	114	55	1	74	
12	101	19	37	30	35	7	31	52	25	29	11	36	
13	79	86	88	2	70	12	85	104	59	25	57	52	
14	10	72	75	62	12	40	105	83	20	101	26	63	
15	13	85	88	103	98	105	38	70	107	18	86	113	
16	11	97	95	10	40	32	71	25	78	31	0	27	
17	19	95	78	49	84	96	119	69	112	30	52	8	
18	35	17	16	119	22	101	70	7	45	86	56	118	
19	9	56	5	93	79	87	114	91	104	75	37	107	
20	98	38	54	33	96	32	86	104	110	34	44	56	
21	72	74	6	110	58	39	5	90	118	44	38	4	
22	91	79	64	77	23	90	1	60	12	109	35	62	
23	80	83	45	35	33	40	3	77	39	4	108	103	
24	5	109	80	110	86	11	119	18	104	116	61	77	
25	63	88	98	44	92	111	43	31	66	2	29	91	
26	112	94	44	65	58	29	46	0	17	96	49	100	
27	38	8	0	4	42	13	55	17	47	79	91	71	
28	100	30	101	11	65	81	117	23	82	45	4	17	
29	25	69	54	76	94	117	7	55	93	11	44	92	
30	8	14	92	96	3	113	86	95	98	104	119	13	
31	37	88	98	90	74	89	53	12	84	100	9	119	
32	99	88	67	112	57	69	12	85	98	109	4	84	
33	39	100	96	108	68	41	105	2	118	40	44	86	
34	69	23	75	74	107	41	108	78	58	103	85	9	
35	38	109	7	94	70	27	22	31	69	36	0	61	
36	52	70	39	83	103	59	118	38	35	99	29	108	
37	36	0	14	42	10	2	64	33	45	20	35	102	
38	71	102	8	24	109	6	100	55	89	96	47	88	
39	53	65	75	17	100	44	23	10	73	56	37	7	
40	66	60	41	91	16	27	5	7	119	115	17	30	
41	109	75	52	43	66	35	5	10	6	24	91	12	
42	65	31	94	83	96	58	91	67	74	85	6	66	
43	5	8	35	46	54	104	24	63	84	19	31	61	
44	6	100	51	21	9	1	17	78	57	42	46	41	
45	61	98	66	105	34	64	11	68	63	102	91	39	
46	83	92	109	34	18	36	35	38	67	101	22	1	
47	57	42	16	44	37	10	24	91	54	25	21	62	
48	103	47	6	11	112	40	65	111	55	92	98	37	
49	40	79	54	70	42	83	41	34	101	116	85	109	
50	33	84	29	5	112	113	89	75	79	20	114	96	
51	48	67	74	28	10	25	72	47	29	101	114	45	
52	1	16	108	20	68	24	13	17	104	50	55	48	
53	93	54	30	107	16	1	9	8	25	39	75	114	
54	8	16	72	27	57	80	52	48	118	2	25	53	
55	65	75	67	43	112	80	78	113	21	44	34	111	
56	105	27	1	54	44	80	91	74	22	70	32	40	
57	81	45	118	11	117	24	47	101	68	28	63	61	
58	96	75	21	108	65	106	40	85	19	112	28	12	
59	31	8	116	53	113	16	114	73	51	19	29	108	
60	104	12	115	98	114	69	119	28	112	14	108	21	
61	2	73	3	10	95	14	41	114	66	91	109	96	
62	24	108	61	6	46	0	96	70	12	91	92	76	
63	19	8	88	57	92	29	40	91	103	37	22	41	
64	0	108	104	77	40	107	48	73	105	69	16	102	
65	110	37	113	40	73	90	18	15	108	84	67	66	
66	51	118	32	116	103	36	88	77	63	26	30	3	
67	1	86	57	92	115	90	12	75	47	102	112	119	
68	15	85	47	44	12	109	16	20	9	30	75	108	
69	39	61	15	71	60	58	10	17	116	96	105	89	
70	89	106	45	111	65	94	113	105	62	103	68	42	
71	65	93	99	17	3	41	20	72	16	114	33	58	
72	117	25	21	83	87	4	60	78	40	27	0	50	
73	28	49	5	43	3	113	100	41	10	2	60	71	
74	70	21	7	18	3	41	71	91	112	2	87	61	
75	89	53	48	109	43	67	45	58	101	3	82	56	
76	100	78	29	72	25	86	83	39	24	51	2	59	
77	87	23	94	97	85	59	13	2	113	8	119	6	
78	102	40	42	100	77	101	5	95	12	84	93	38	
79	66	83	29	60	37	110	95	34	10	81	17	107	
80	38	74	16	57	17	82	33	48	43	53	58	2	
81	58	85	117	77	50	118	65	0	8	97	64	76	
82	33	83	10	63	112	115	25	118	49	1	2	102	
83	100	56	70	80	45	105	41	54	101	64	71	102	
84	36	72	111	57	109	53	115	49	56	68	79	64	
85	53	2	69	1	11	50	4	20	46	3	73	57	
86	101	55	41	48	11	112	100	28	52	26	80	36	
87	24	22	4	95	12	96	16	113	102	33	68	112	
88	106	117	30	35	33	4	51	95	56	97	57	15	
89	75	31	28	92	17	48	24	78	8	87	105	76	
90	114	18	99	45	82	29	101	87	83	95	73	71	
91	41	111	51	90	104	29	83	95	23	64	112	56	
92	44	65	20	98	119	66	57	40	27	26	81	91	
93	38	36	2	69	96	100	75	72	29	106	116	71	
94	101	110	85	34	104	115	25	80	53	22	52	72	
95	12	41	106	97	59	27	82	11	94	75	4	117	
96	35	53	71	49	61	51	86	28	39	88	107	90	
97	51	9	21	82	11	13	22	37	104	15	96	25	
98	57	97	92	47	34	108	74	46	27	10	52	38	
99	39	65	73	115	74	68	94	26	4	107	28	110	
100	69	36	96	89	67	42	20	70	9	93	31	75	
101	82	69	42	71	13	105	2	94	116	27	44	5	
102	30	101	27	59	56	93	15	117	106	113	62	40	
103	119	34	102	86	118	55	3	62	116	71	73	110	
104	71	7	23	39	77	69	24	90	76	15	109	10	
105	82	113	30	87	74	60	109	110	21	103	63	17	
106	56	93	80	55	25	78	75	74	49	11	22	52	
107	90	63	24	114	19	115	15	57	30	9	105	4	
108	31	9	24	88	86	102	50	105	60	93	104	84	
109	63	89	30	66	51	78	34	54	117	101	42	17	
110	81	78	92	113	61	84	103	55	73	18	89	118	
111	41	10	40	99	63	88	82	17	98	35	106	78	
112	14	113	110	40	79	107	33	60	46	43	82	88	
113	98	67	86	55	43	88	90	101	108	95	19	83	
114	119	7	41	22	37	71	89	3	21	106	54	29	
115	119	114	107	79	60	26	84	6	71	85	82	28	
116	59	68	7	115	12	44	92	37	90	75	20	79	
117	108	90	114	112	16	29	12	104	51	89	103	78	
118	8	31	92	74	51	29	44	115	59	6	17	22	
119	7	35	70	116	73	84	103	115	21	46	109	118	
