0	46	6	34	90	78	23	116	12	3	55	40	2	
1	31	117	66	51	3	113	97	72	48	109	4	15	
2	67	116	117	106	93	68	69	24	101	88	65	92	
3	50	18	94	64	40	114	54	45	37	111	103	95	
4	19	65	53	93	117	41	108	81	66	68	63	95	
5	113	57	114	89	108	41	46	83	112	106	7	60	
6	53	106	5	109	72	112	66	91	50	119	7	105	
7	41	59	37	101	114	55	70	36	119	75	93	118	
8	74	96	109	88	32	66	97	28	112	69	85	60	
9	20	117	8	81	14	27	68	67	87	112	39	0	
10	35	101	60	105	87	80	14	20	25	40	18	12	
11	78	100	95	21	5	31	64	42	32	67	43	66	
12	113	46	16	109	102	48	75	30	78	103	93	36	
13	50	87	63	40	78	38	26	17	114	65	18	88	
14	81	3	31	77	17	74	65	95	42	23	10	48	
15	47	84	28	43	1	115	7	86	37	117	94	114	
16	81	21	3	56	91	116	80	111	99	85	24	0	
17	24	113	86	100	66	54	111	42	112	28	56	104	
18	97	60	13	62	89	21	96	86	74	40	36	8	
19	41	85	114	65	83	111	44	92	48	14	40	5	
20	23	44	88	89	2	91	24	105	27	116	119	9	
21	46	10	41	52	81	73	20	2	18	25	101	16	
22	32	86	24	28	39	90	57	113	114	78	72	9	
23	51	119	34	55	83	7	5	33	105	38	79	73	
24	60	38	93	34	47	14	53	82	101	74	80	8	
25	64	40	112	17	86	33	5	99	43	16	71	115	
26	75	37	34	87	38	116	57	4	62	64	66	67	
27	83	1	96	81	36	29	39	112	97	38	20	99	
28	112	59	57	47	58	31	110	5	33	20	116	9	
29	20	0	91	11	9	88	53	78	82	42	111	71	
30	21	32	90	25	54	22	40	81	7	13	41	29	
31	56	102	88	32	10	3	117	98	57	61	119	15	
32	64	47	52	13	71	115	100	67	38	50	53	23	
33	12	19	55	3	89	72	112	45	74	57	84	92	
34	22	46	12	45	68	25	30	63	75	19	10	31	
35	22	27	99	78	112	5	57	55	74	2	42	34	
36	67	51	108	96	119	84	32	10	86	65	58	79	
37	31	65	66	44	77	104	111	9	89	21	36	97	
38	56	94	79	25	33	95	93	75	74	107	1	68	
39	42	33	9	41	99	52	112	17	23	19	105	85	
40	54	84	94	11	82	71	53	48	14	87	41	7	
41	103	119	60	19	33	95	63	54	25	39	84	28	
42	0	24	40	11	18	57	77	68	48	80	39	81	
43	107	48	67	16	105	40	69	33	104	102	41	106	
44	74	116	73	114	33	91	34	63	51	18	86	67	
45	12	67	36	114	16	112	76	35	104	28	46	105	
46	118	105	106	82	48	90	27	34	56	61	22	94	
47	28	106	18	63	94	107	34	50	113	81	102	57	
48	43	45	7	42	53	73	37	22	98	31	9	62	
49	61	105	12	58	39	91	80	103	93	76	28	113	
50	95	41	80	63	31	25	42	30	9	18	117	90	
51	119	47	1	114	37	0	67	76	39	10	45	103	
52	32	1	40	94	53	67	25	116	58	102	115	27	
53	12	82	65	15	81	77	56	80	93	79	84	98	
54	96	2	99	4	98	65	10	89	74	80	111	68	
55	20	93	14	79	41	62	16	22	35	92	57	111	
56	1	110	34	52	111	64	46	93	36	104	55	90	
57	2	61	74	8	45	94	82	19	78	65	3	102	
58	13	111	107	20	77	105	34	119	32	79	21	61	
59	42	98	28	60	58	107	16	96	79	67	41	15	
60	12	39	107	13	32	104	1	100	17	65	9	64	
61	8	38	27	90	50	112	0	119	64	57	99	117	
62	31	100	0	69	104	7	38	20	61	99	91	44	
63	117	49	33	12	26	47	9	62	108	112	72	66	
64	88	7	13	25	87	32	4	59	95	61	33	37	
65	88	74	83	82	68	38	67	7	47	1	44	73	
66	84	19	29	41	102	2	38	60	9	92	78	111	
